Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2018,"Josh Fields","LAD",2,2,2,45,0,41,7.243904460973357,2.4146348203244523,0.8780490255725281,0.22641509433962265,0.86826347,0.229357798,0.071428571,94.7704440169598,2.1951225639313203,,3.6238463392717586,4.6114184562599965,0.32943660020828247,"Josh Fields",5070,451661
2024,"Victor Vodnik","COL",5,4,9,64,0,73.2,7.941177567174239,4.520362615160721,0.8552037380033796,0.30952380952380953,0.72854291,0.544186046,0.120689655,98.15298178613396,4.2760186900168975,,4.1845794663890565,4.139735399936896,0.32915791869163513,"Victor Vodnik",24614,680767
2023,"Julio Teheran","MIL",3,5,0,14,11,71.2,6.27906999025815,1.632558197467119,1.632558197467119,0.2644230769230769,0.73353293,0.4,0.142857142,89.16957729677611,4.395348993180705,,4.929459023565911,4.6706917066084435,0.3280540630221367,"Julio Teheran",6797,527054
2021,"Drew Smyly","ATL",11,4,0,29,23,126.2,8.313158124232892,2.9131579751585353,1.918421105592206,0.29526462395543174,0.77424023,0.392,0.183673469,92.0623106564692,4.476315913048481,,5.112139439239398,4.388675466176848,0.3280469998717308,"Drew Smyly",11760,592767
2022,"Carlos Estévez","COL",4,4,2,62,0,57,8.526316930712909,3.6315794334517943,1.1052633058331547,0.24666666666666667,0.70446735,0.361290322,0.101449275,97.53696212660029,3.473684675475629,,4.07734341151755,4.272878330200657,0.3274458050727844,"Carlos Estevez",14542,608032
2023,"Daniel Lynch IV","KCR",3,4,0,9,9,52.1,5.847133900032138,2.7515924235445355,1.5477707382438013,0.25153374233128833,0.69852941,0.388235294,0.118421052,92.78378623188406,4.643312214731404,,5.165868431402998,5.331245504851983,0.3269796371459961,"Daniel Lynch IV",21537,663738
2020,"José Urquidy","HOU",1,1,0,5,5,29.2,5.157302818158737,2.4269660320747,1.21348301603735,0.20930232558139536,0.86614173,0.355555555,0.108108108,93.26267861912393,2.7303367860840373,,4.708273085384822,5.360399642026255,0.3267669379711151,"Jose Urquidy",18413,664353
2020,"Josh Fleming","TBR",5,0,0,7,5,32.1,6.958763570762278,1.9484537998134377,1.3917527141524555,0.25,0.89655172,0.635416666,0.227272727,90.6384765625,2.783505428304911,,4.397605000936929,3.699322384143915,0.326686292886734,"Josh Fleming",20418,676596
2018,"Ryan Tepera","TOR",5,5,7,68,0,64.2,9.463920131071461,3.340207105084045,1.252577664406517,0.2911392405063291,0.79545455,0.439759036,0.138461538,95.08168588033537,3.6185576971743822,,4.165586491656919,4.016436678088379,0.3266489803791046,"Ryan Tepera",10291,572193
2022,"Matt Strahm","BOS",4,4,4,50,0,44.2,10.477615221330085,3.4253742069732973,1.0074630020509698,0.2894736842105263,0.67924528,0.367521367,0.094339622,94.3320562900641,3.8283594077936853,,3.71690880289379,4.018242742250867,0.3256210684776306,"Matt Strahm",13799,621381
2021,"Derek Holland","DET",3,2,0,39,1,49.2,9.241612276179161,3.6241616769330043,1.0872485030799013,0.35374149659863946,0.7082153,0.453947368,0.122448979,93.16096967877962,5.073826347706206,,3.9552691524691923,4.125478795616813,0.3235814329236746,"Derek Holland",4141,502706
2023,"Derek Law","CIN",4,6,2,54,3,55,7.363637640456744,4.254546192263897,0.9818183520608992,0.275,0.77903683,0.395061728,0.101694915,95.66001028232473,3.600000624223297,,4.618676959581653,4.974090720900685,0.3232022076845169,"Derek Law",13133,571882
2019,"Jesús Luzardo","OAK",0,0,2,6,0,12,12,2.25,0.75,0.16,0.92105263,0.423076923,0.09090909,96.77320731026786,1.5,,2.630676142374675,3.3707815341651446,0.3224269449710846,"Jesus Luzardo",19959,666200
2022,"Jordan Hicks","STL",3,6,0,35,8,61.1,9.24456655900304,5.1358703105572445,0.733695758651035,0.2679738562091503,0.67901235,0.575949367,0.131578947,97.99169921875,4.842392007096831,,4.172213764159148,4.0296165263520365,0.32055187225341797,"Jordan Hicks",19618,663855
2021,"Bailey Falter","PHI",2,1,0,22,1,33.2,9.089110112403091,1.6039606080711337,1.336633840059278,0.31521739130434784,0.6,0.360824742,0.125,91.90473645798703,5.613862128248968,,3.793796581161371,3.9593753673135876,0.3198704468086362,"Bailey Falter",20070,663559
2018,"Luke Jackson","ATL",1,2,1,35,0,40.2,10.180330415401876,4.647542146161726,0.6639345923088179,0.3392857142857143,0.70234114,0.477876106,0.09090909,94.45959555697279,4.42623061539212,,3.5538742971433352,3.9351030377001983,0.3196115493774414,"Luke Jackson",11752,592426
2018,"Jonny Venters","- - -",5,2,3,50,1,34.1,7.077672333739643,4.1941761977716405,0.26213601236072753,0.25,0.67307692,0.690721649,0.066666666,92.91103956434462,3.669904173050185,,3.45169381173151,3.794632564614286,0.3192373476922512,"Jonny Venters",7175,458924
2019,"Tony Sipp","WSN",1,2,0,36,0,21,7.714289918240094,3.857144959120047,0.42857166212444964,0.2857142857142857,0.61594203,0.375,0.038461538,90.48948230962644,4.714288283368946,,3.5473429906936906,5.391122706463621,0.3191349506378174,"Tony Sipp",8280,448609
2018,"Ariel Jurado","TEX",5,5,0,12,8,54.2,3.621950503405611,2.9634140482409546,1.152438796538149,0.30412371134020616,0.64690027,0.515,0.125,92.24944971478175,5.926828096481909,,5.00799218609821,5.0352564275611025,0.3187077231705189,"Ariel Jurado",17030,642558
2020,"Jorge López","- - -",2,2,0,10,6,39,6.46153752338265,2.769230367163993,1.6153843808456625,0.31451612903225806,0.56640625,0.488372093,0.175,94.05316078499573,6.692306720646316,,5.242701068792944,4.887092617400237,0.3176660747267306,"Jorge Lopez",14527,605347
2022,"Erasmo Ramírez","WSN",4,2,0,60,2,86.1,6.359073733713378,1.4594595454424144,1.1467182142761827,0.26666666666666666,0.81339713,0.452471482,0.122222222,93.86314919211648,2.918919090884829,,4.050654995161904,3.937526567913038,0.31760843098163605,"Erasmo Ramirez",10314,541640
2019,"Paul Fry","BAL",1,9,3,66,0,57.1,8.633724568406189,4.552327499705082,1.0988376723426059,0.2974683544303797,0.63131313,0.580246913,0.189189189,90.80239379448399,5.337211551378371,,4.71401010779474,4.410532380474811,0.31728383898735046,"Paul Fry",15832,643316
2024,"Mason Montgomery","TBR",0,0,0,9,0,9.2,15.827588809373266,4.655173179227431,0,0.4,0.81818182,0.6,0,97.22341202445652,1.8620692716909724,,1.200962213727102,1.8266209674524752,0.3165563941001892,"Mason Montgomery",29770,682254
2020,"Ryan Tepera","CHC",0,1,0,21,0,20.2,13.500001661239336,5.225807094673291,0.8709678491122153,0.3488372093023256,0.77205882,0.4,0.181818181,93.86061507936508,3.9193553210049688,,3.3365806235235045,3.1048595694479952,0.3165535628795624,"Ryan Tepera",10291,572193
2024,"Eli Morgan","CLE",3,0,0,32,0,42,7.285715609180924,2.3571432853232404,0.8571430128448146,0.2222222222222222,0.85164835,0.302521008,0.070175438,92.36350661057692,1.928571778900833,,3.6426703409813586,4.456586659179814,0.3163203299045563,"Eli Morgan",20203,669212
2020,"Andrew Miller","STL",1,1,4,16,0,13,11.076927139915737,3.461539731223668,0,0.2903225806451613,0.76470588,0.580645161,0,89.85722351074219,2.7692317849789343,,2.576034474231705,4.207658057713047,0.3160953223705292,"Andrew Miller",6785,453192
2021,"Heath Hembree","- - -",2,7,9,60,0,58,12.879312462529226,3.7241385433819447,1.8620692716909724,0.27049180327868855,0.5904059,0.261194029,0.166666666,95.45592790570176,5.5862078150729175,,4.342448108346542,3.843035493719392,0.3160807862877846,"Heath Hembree",11632,592390
2022,"Luis L. Ortiz","PIT",0,2,0,4,4,16,9.562501139938968,5.625000670552334,0.5625000670552334,0.17073170731707318,0.54216867,0.43902439,0.058823529,98.4774510838964,4.500000536441867,,3.6749310687184416,4.435323651070017,0.31568044424057007,"Luis L. Ortiz",27646,682847
2022,"James Kaprielian","OAK",5,9,0,26,26,134,6.582089552238806,3.962686567164179,1.0746268656716418,0.2631578947368421,0.7195572,0.377128953,0.089385474,94.02814373846863,4.231343283582089,,4.6348190613647,5.060088638294099,0.315136194229126,"James Kaprielian",18331,621076
2024,"Luis Guerrero","BOS",0,0,0,9,0,10,8.100001544952688,1.8000003433228193,0,0.24,0.875,0.416666666,0,97.54955267137096,0,,1.9664795494079155,3.6296891134840177,0.31504005193710327,"Luis Guerrero",31184,692285
2020,"Darren O'Day","ATL",4,0,0,19,0,16.1,12.122455585805861,2.7551035422286048,0.551020708445721,0.19444444444444445,0.89041096,0.27027027,0.058823529,86.17860601756199,1.102041416891442,,2.762847653213685,3.9739170312990666,0.31440669298171997,"Darren O'Day",3321,503285
2023,"Collin McHugh","ATL",4,1,0,41,1,58.2,7.210228288530954,3.375000475482574,0.7670455626096759,0.34210526315789475,0.69662921,0.439153439,0.086206896,91.33311568859011,4.295455150614186,,4.090267749894274,4.616876944467432,0.3134711794555187,"Collin McHugh",7531,543521
2024,"Andrew Kittredge","STL",5,5,1,74,0,70.2,8.533021017511732,2.547170452988577,1.2735852264942884,0.2631578947368421,0.81818182,0.451776649,0.14084507,,2.801887498287434,,3.9589328081084636,3.6384506072106406,0.3133000433444977,"Andrew Kittredge",12828,552640
2022,"Jimmy Lambert","CHW",1,2,0,42,2,47,8.617022325680793,4.595745240363089,0.7659575400605149,0.27692307692307694,0.79124579,0.360902255,0.068965517,94.38650470890411,3.2553195452571884,,3.8996651400587377,4.620121087975005,0.31325317919254303,"Jimmy Lambert",19541,669424
2019,"Justus Sheffield","SEA",0,1,0,8,7,36,9.250001960330955,4.500000953674519,1.2500002649095885,0.37142857142857144,0.74137931,0.523364485,0.15625,92.84249811380452,5.500001165602189,,4.714009793599514,4.676637236304338,0.3129786029458046,"Justus Sheffield",17285,656954
2023,"John King","- - -",2,1,0,35,0,37.1,4.8214294746215725,2.4107147373107862,0.4821429474621572,0.344,0.76628352,0.669354838,0.095238095,93.5217514038086,3.6160721059661793,,3.6836118683523216,3.917193702277316,0.31263555586338043,"John King",22051,667463
2018,"Cam Bedrosian","LAA",5,4,1,71,0,64,8.015627388843116,3.656251089647737,0.9843752933666985,0.3128491620111732,0.75123153,0.472527472,0.120689655,93.20171573992995,3.796876131557265,,4.113556859828616,4.188458064821061,0.3112894296646118,"Cam Bedrosian",13360,592135
2022,"Víctor Arano","WSN",1,1,1,43,0,42,9.428573141292961,2.571429038534444,1.0714287660560182,0.3442622950819672,0.58928571,0.515873015,0.135135135,94.42024953741776,4.500000817435277,,3.707669205027663,3.4641850642853127,0.3107417821884155,"Victor Arano",15915,644364
2021,"Brusdar Graterol","LAD",3,0,0,34,1,33.1,7.290001946640534,3.5100009372713683,0.5400001441955952,0.3106796116504854,0.69105691,0.582524271,0.105263157,99.50620616566052,4.590001225662559,,3.950034330749568,4.175720803169986,0.3101416379213333,"Brusdar Graterol",20367,660813
2020,"James Hoyt","MIA",2,0,0,24,0,14.2,12.272736582881329,4.909094633152532,0.6136368291440665,0.25,0.96385542,0.393939393,0.071428571,88.05963134765625,1.227273658288133,,3.191419315338135,4.145688943823619,0.3099391758441925,"James Hoyt",14605,624586
2022,"Scott Alexander","SFG",0,0,2,17,4,17.1,5.192308644571423,0.5192308644571423,0.5192308644571423,0.21568627450980393,0.94827586,0.74,0.166666666,,1.0384617289142846,,2.8816617285711446,2.644097247910728,0.3097796142101288,"Scott Alexander",10591,518397
2023,"Tommy Kahnle","NYY",1,3,2,42,0,40.2,10.622951483989246,4.204918295745743,1.1065574462488796,0.22826086956521738,0.82051282,0.489583333,0.142857142,95.44638329221492,2.6557378709973114,,3.9681551581907923,3.792761164966305,0.30885741114616394,"Tommy Kahnle",11384,592454
2021,"Ryan Helsley","STL",6,4,1,51,0,47.1,8.936622839272108,5.133804609794614,0.7605636458954985,0.28125,0.70032573,0.419847328,0.095238095,97.68216922305047,4.563381875372991,,3.9939780721871645,4.460947446185051,0.30868831276893616,"Ryan Helsley",18138,664854
2020,"John Means","BAL",2,4,0,10,10,43.2,8.656489053769238,1.4427481756282063,2.473282586791211,0.21621621621621623,0.82781457,0.43902439,0.218181818,93.88730969551283,4.53435140911722,,5.595999608051812,4.4522322290426235,0.30748891830444336,"John Means",16269,607644
2020,"Pierce Johnson","SDP",3,1,0,24,0,20,12.150005793574234,4.050001931191412,0.900000429153647,0.30952380952380953,0.80188679,0.295454545,0.111111111,96.29281057438381,2.700001287460941,,3.1414192914962658,3.5768730377334226,0.30727705359458923,"Pierce Johnson",13435,572955
2022,"Aaron Bummer","CHW",2,1,2,32,0,26.2,10.12500313818552,3.37500104606184,0.675000209212368,0.3835616438356164,0.79081633,0.635135135,0.181818181,,2.362500732243288,,3.187431024909027,2.8230832911143846,0.30717629194259644,"Aaron Bummer",16258,607481
2020,"Jarlín García","SFG",2,1,0,19,0,18.1,6.872728464426294,3.436364232213147,0,0.22,0.7,0.46,0,93.74673771512681,0.4909091760304496,,3.1368738513347516,5.030096221716084,0.30671295523643494,"Jarlin Garcia",18282,606424
2023,"James Kaprielian","OAK",2,6,0,14,11,61,8.40983632853262,4.573770634815986,1.3278688939788348,0.3202247191011236,0.63758389,0.304347826,0.097826086,92.54767941899945,6.3442624934544325,,5.07471254754214,5.6502594731352485,0.3064908639062196,"James Kaprielian",18331,621076
2019,"Ryan Weber","BOS",2,4,0,18,3,40.2,6.418031984168883,1.770491581839692,1.1065572386498075,0.3161764705882353,0.65384615,0.485714285,0.125,88.41886208274148,5.090163297789115,,4.1976159100633925,4.5558511589826765,0.3050576448440552,"Ryan Weber",10160,543901
2022,"Diego Castillo","SEA",7,3,7,59,0,54.1,8.779141926129293,3.644172120280084,0.8282209364272918,0.25,0.64912281,0.462068965,0.1,95.82679814877717,3.644172120280084,,3.68298320231312,3.8489673319233346,0.30485498905181885,"Diego Castillo",17496,650895
2024,"Joe Boyle","OAK",3,6,0,13,10,47.2,10.57342734908858,7.552448106491844,0.7552448106491844,0.3114754098360656,0.63432836,0.368,0.083333333,98.03563082510965,6.419580890518067,,4.676969399588164,5.108642231926464,0.30474869534373283,"Joe Boyle",29608,671212
2024,"Shawn Dubin","HOU",1,1,2,31,2,45.1,9.727941653978064,5.1617649592536665,0.5955882645292693,0.33070866141732286,0.69767442,0.465116279,0.069767441,95.09757554235537,4.169117851704884,,3.7179503935946743,4.291840748254618,0.30420830845832825,"Shawn Dubin",24977,681869
2023,"Slade Cecconi","ARI",0,1,0,7,4,27,6.6666676085673595,1.3333335217134719,1.3333335217134719,0.2839506172839506,0.72992701,0.38095238,0.114285714,94.27296522797131,4.333333945568784,,4.36615162759163,4.583459487488588,0.3041793182492256,"Slade Cecconi",27500,677944
2019,"Jalen Beeks","TBR",6,3,1,33,3,104.1,7.677316387497245,3.450479275279661,1.0351437825838983,0.32802547770700635,0.73369565,0.45625,0.122448979,92.25447396161728,4.313099094099576,,4.412092557402334,4.785340259377029,0.30401279032230377,"Jalen Beeks",17192,656222
2022,"Kyle Hendricks","CHC",4,6,0,16,16,84.1,7.043478685671761,2.561264976607913,1.6007906103799456,0.28225806451612906,0.73626374,0.361538461,0.135135135,87.06549331621812,4.802371831139837,,4.819940986068484,4.456158400958756,0.3026188611984253,"Kyle Hendricks",12049,543294
2019,"Ryan Brasier","BOS",2,4,7,62,0,55.2,9.862277927171563,3.3952104339443085,1.4550901859761323,0.2857142857142857,0.67307692,0.318181818,0.125,96.22043898809524,4.850300619920441,,4.41760259250308,4.888671396507472,0.30226802825927734,"Ryan Brasier",5615,518489
2022,"Ty Blach","COL",1,0,1,24,1,44.1,5.887218720540065,2.233082962963473,0.8120301683503538,0.3197278911564626,0.59931507,0.429530201,0.070175438,91.23244101034628,5.887218720540065,,3.856791989317699,4.587191833091308,0.30214687436819077,"Ty Blach",14361,621389
2020,"Nick Tropeano","PIT",1,0,0,7,0,15.2,10.914891402286894,2.297871874165662,0.5744679685414155,0.3170731707317073,0.96590909,0.3,0.055555555,91.20765560963115,1.148935937082831,,2.55312157251434,3.9388066597669997,0.301391065120697,"Nick Tropeano",12385,607374
2018,"Archie Bradley","ARI",4,5,3,76,0,71.2,9.418608996082286,2.511629065621943,1.1302330795298743,0.28191489361702127,0.76294278,0.492307692,0.138461538,95.6922221411902,3.6418621451518174,,3.7046178733265682,3.5700361560477827,0.3013527989387512,"Archie Bradley",12918,605151
2022,"Manny Bañuelos","- - -",2,1,1,35,0,41,9.219513696265706,4.609756848132853,0.4390244617269384,0.2803738317757009,0.62030075,0.542056074,0.0625,93.846142578125,4.390244617269384,,3.4538944718952713,3.975158481809392,0.3012355864048004,"Manny Banuelos",5365,544365
2023,"Giovanny Gallegos","STL",2,4,10,56,0,55,9.654547463409589,1.9636367722188997,1.8000003745339912,0.2925170068027211,0.75098814,0.352564102,0.152777777,93.8618263261851,4.418182737492524,,4.3641314993614495,3.9285191593472852,0.30122512578964233,"Giovanny Gallegos",14986,606149
2022,"Ryne Nelson","ARI",1,1,0,3,3,18.1,7.854545999322093,2.9454547497457853,0.9818182499152617,0.15555555555555556,0.90163934,0.234042553,0.068965517,94.4515047940341,1.4727273748728926,,3.766976501606716,4.690469986465297,0.30099907517433167,"Ryne Nelson",26253,669194
2024,"Brooks Raley","NYM",1,0,0,8,0,7,11.571430147910819,3.8571433826369397,0,0.15384615384615385,1,0.307692307,0,,0,,1.8807653174108157,3.6087751599441784,0.300667405128479,"Brooks Raley",10061,548384
2023,"Dakota Hudson","STL",6,3,0,18,12,81.1,4.97950827457097,3.762295140786955,0.9959016549141939,0.3038461538461538,0.71057192,0.514925373,0.123287671,91.28746065647482,4.97950827457097,,5.062417436933941,5.107843806968219,0.30045926570892334,"Dakota Hudson",19206,641712
2024,"Jorge Alcala","MIN",4,3,0,54,0,58.1,8.948572794015275,3.0857147565569916,1.2342859026227966,0.2191780821917808,0.77220077,0.342105263,0.102564102,97.99353710462287,3.2400004943848413,,4.143622784532843,4.3825369184506275,0.30036938190460205,"Jorge Alcala",19459,660896
2018,"Jacob Barnes","MIL",0,1,2,49,0,48.2,8.691782638713395,4.2534255466044275,0.7397261820181613,0.32867132867132864,0.73099415,0.5,0.1,95.40201364436619,3.328767819081726,,3.7152262122887683,4.004224983479155,0.29927682876586914,"Jacob Barnes",12323,606930
2018,"Bruce Rondón","CHW",2,3,1,35,0,29.2,12.134837182000364,8.191015097850245,0.3033709295500091,0.4235294117647059,0.55031447,0.392857142,0.038461538,96.64138892389113,8.494386027400255,,3.7334655538140527,4.742746677458843,0.2978270649909973,"Bruce Rondon",5766,541652
2022,"Erick Fedde","WSN",6,13,0,27,27,127,6.661417723012472,4.110236467390674,1.4881890657793821,0.32,0.69256757,0.418660287,0.140939597,,5.81102397113854,,5.1518012029164355,4.739006226856704,0.29781773686408997,"Erick Fedde",17425,607200
2024,"Jhony Brito","SDP",1,2,0,26,0,43.2,5.97710010690181,2.0610690023799347,0.8244276009519739,0.31690140845070425,0.6741573,0.48275862,0.076923076,96.4999755859375,4.1221380047598695,,3.7160981789244443,4.325818201825953,0.29751572012901306,"Jhony Brito",25386,666745
2023,"Peter Strzelecki","- - -",3,5,0,37,0,37,9.00000162382413,2.9189194455645824,0.7297298613911456,0.2912621359223301,0.71721311,0.38095238,0.071428571,92.1149531497231,4.378379168346874,,3.9307161570814646,4.75343991811332,0.2973138689994812,"Peter Strzelecki",21367,657265
2020,"James Paxton","NYY",1,1,0,5,5,20.1,11.508198520503829,3.0983611401356463,1.7704920800775121,0.36538461538461536,0.5511811,0.321428571,0.142857142,92.61313417733433,6.63934530029067,,4.371747368723143,4.4697090824376975,0.2972722053527832,"James Paxton",11828,572020
2018,"Brian Johnson","BOS",4,5,0,38,13,99.1,7.8825495283344935,3.4429526675483992,1.4496642810730103,0.3013698630136986,0.77943615,0.372549019,0.122137404,88.64270576448828,4.167784808084904,,4.680565648289206,4.764742597926134,0.29725347459316254,"Brian Johnson",14272,598271
2018,"Adalberto Mejía","MIN",2,0,0,5,4,22.1,5.2388067158381215,3.6268661878879302,0.4029851319875478,0.23880597014925373,0.86466165,0.343283582,0.038461538,92.79407416449652,2.014925659937739,,4.055954091303031,5.39664051576642,0.2967829927802086,"Adalberto Mejia",13188,606167
2023,"Thomas Hatch","- - -",1,1,0,18,2,28.2,8.162791693384799,3.7674423200237532,0.6279070533372922,0.3522727272727273,0.64814815,0.522727272,0.068965517,94.79895610194052,4.081395846692399,,3.708528786907337,4.474128910455305,0.2963665500283241,"Thomas Hatch",19264,641672
2024,"Cole Irvin","- - -",6,6,1,29,16,111,6.324324922025304,2.35135157357351,1.4594595973904547,0.3157894736842105,0.67700987,0.389333333,0.118421052,91.88457397792651,5.108108590866592,,4.815128582749383,4.777518468796031,0.2961443364620209,"Cole Irvin",19244,608344
2024,"Sean Hjelle","SFG",3,4,0,58,0,80.2,8.367769650264728,1.5619836680494157,1.115702620035297,0.31759656652360513,0.74157303,0.589958158,0.188679245,,3.9049591701235395,,3.625157522082084,3.007014206896298,0.295723557472229,"Sean Hjelle",21481,663546
2024,"Luis García","- - -",5,1,4,60,0,59,8.084746938846434,2.2881359260886134,1.2203391605805938,0.3028571428571429,0.63421829,0.50273224,0.153846153,96.44981206849565,4.881356642322375,,4.047835838709113,3.617741490099073,0.2955342233181,"Luis Garcia",6984,472610
2020,"Craig Stammen","SDP",4,2,0,24,0,24,7.500002980233423,1.5000005960466847,0.7500002980233423,0.3246753246753247,0.56291391,0.594594594,0.133333333,92.42769681490384,5.625002235175067,,3.3580860482322104,3.4799288317847314,0.29553329944610596,"Craig Stammen",7274,489334
2022,"Pierce Johnson","SDP",1,2,0,15,0,14.1,13.186048558752812,5.023256593810595,0.6279070742263244,0.38235294117647056,0.67961165,0.542857142,0.111111111,94.71208586516204,5.023256593810595,,2.763593738204139,2.786151274424196,0.29330092668533325,"Pierce Johnson",13435,572955
2018,"Drew Anderson","PHI",0,1,0,5,1,12.2,7.815787512180049,1.421052274941827,0,0.38636363636363635,0.66666667,0.418604651,0,93.06460217927632,4.973682962296395,,2.370958089696354,4.717989482206318,0.29321424663066864,"Drew Anderson",15130,623454
2021,"Jimmy Herget","- - -",2,3,0,18,0,18.2,9.642858949243145,1.9285717898486288,0.4821429474621572,0.38,0.5859375,0.46,0.0625,92.08242607116699,5.30357242208373,,2.848605490825603,3.664487466454281,0.2928309366106987,"Jimmy Herget",17556,623474
2021,"Kyle Funkhouser","DET",7,4,1,57,2,68.1,8.297562635445912,5.004879049951503,0.7902440605186584,0.2765957446808511,0.73951435,0.531578947,0.107142857,95.98239968039773,3.4243909289141863,,4.267595317631844,4.572048243250997,0.2927742823958397,"Kyle Funkhouser",19456,608335
2020,"Aroldis Chapman","NYY",1,1,3,13,0,11.2,16.971429496298082,3.0857144538723786,1.5428572269361893,0.25,0.85365854,0.222222222,0.2,97.98158001077586,3.0857144538723786,,2.934276444182103,2.3585178781358755,0.29237768054008484,"Aroldis Chapman",10233,547973
2024,"Eduardo Rodriguez","ARI",3,4,0,10,10,50,8.460000645446826,3.420000260925313,1.4400001098632895,0.3221476510067114,0.72530864,0.37012987,0.137931034,91.93803810586735,5.040000384521513,,4.566479885101327,4.240409611441504,0.2922751009464264,"Eduardo Rodriguez",13164,593958
2018,"Daniel Stumpf","DET",1,5,0,56,0,38.1,8.686961996734551,3.756524106696022,1.1739137833425068,0.3391304347826087,0.69811321,0.324786324,0.108695652,93.3092050729443,4.930437890038529,,4.177823521338652,4.4641096456012175,0.2919737696647644,"Daniel Stumpf",13780,621385
2023,"Isaiah Campbell","SEA",4,1,1,27,0,28.2,10.360467414072483,4.081396254028554,0.627907116004393,0.28169014084507044,0.81325301,0.397260273,0.066666666,95.02359444754464,2.825582022019768,,3.324807816830892,4.14808309076392,0.29179251194000244,"Isaiah Campbell",25551,663462
2019,"Gerardo Reyes","SDP",4,0,0,27,0,26,13.153849048728,3.807693145684421,1.0384617670048422,0.3387096774193548,0.47337278,0.359375,0.09090909,96.90062621595331,7.615386291368842,,3.406317210338534,4.43107874757659,0.2916574776172638,"Gerardo Reyes",16306,622103
2020,"Miguel Castro","- - -",2,2,1,26,0,24.2,13.864872726935308,4.743245932898922,1.459460287045822,0.4067796610169492,0.82417582,0.507936507,0.210526315,,4.013515789376011,,3.921149458861046,3.298339071162253,0.29122360050678253,"Miguel Castro",15684,612434
2022,"Nick Sandlin","CLE",5,2,0,46,0,44,8.386365090520181,4.909091760304496,0.4090909800253747,0.22727272727272727,0.80078125,0.558558558,0.058823529,93.82603053042763,2.2500003901395607,,3.6806129183651173,4.233625735495478,0.2908976972103119,"Nick Sandlin",20517,680704
2023,"Taylor Rogers","SFG",6,4,2,60,0,51.2,11.148390114871395,4.354839888621639,1.0451615732691932,0.2796610169491525,0.68259386,0.416666666,0.12,,3.832259101987042,,3.9131050537776737,4.003445485283178,0.29060840606689453,"Taylor Rogers",13449,573124
2021,"Sean Newcomb","ATL",2,0,1,32,0,32.1,11.969074047768826,7.515465099761821,0.27835055925043783,0.35064935064935066,0.71942446,0.389610389,0.038461538,95.56430844907408,4.731959507257443,,3.6030238813010556,4.619727606946372,0.2898508310317993,"Sean Newcomb",16943,656794
2023,"Jovani Moran","MIN",2,2,0,43,0,42.1,10.204727474641416,5.740159204485797,0.6377954671650885,0.3018867924528302,0.60553633,0.419047619,0.075,93.36441200657895,5.314962226375738,,3.8219696636438156,4.462932143366591,0.2894418239593506,"Jovani Moran",20422,663558
2024,"Cam Booser","BOS",2,3,1,43,0,42.2,9.070313851582087,3.3750005029142653,1.0546876571607078,0.3025210084033613,0.8,0.303278688,0.083333333,95.41616004621478,3.3750005029142653,,3.7992923725862204,4.4021167836635575,0.2885628342628479,"Cam Booser",16061,592155
2024,"Eduard Bazardo","SEA",2,0,0,23,0,27.2,10.734940745796363,2.9277111124899173,0.6506024694422039,0.28125,0.53435115,0.553846153,0.09090909,94.5596348786157,4.8795185208165295,,2.6966002170259813,2.959161142493741,0.28809013962745667,"Eduard Bazardo",20997,660825
2022,"Brad Hand","PHI",3,2,5,55,0,45,7.6000012885201835,4.600000779893795,0.40000006781685177,0.2713178294573643,0.75949367,0.403100775,0.042553191,92.79481474156118,2.8000004747179625,,3.9346533632867366,4.903039349380955,0.28784048557281494,"Brad Hand",9111,543272
2024,"Luis Peralta","COL",0,0,0,15,0,12.1,10.216219639413557,3.6486498712191278,0,0.25,0.92857143,0.333333333,0,95.07078296076642,0.7297299742438256,,2.5989120205445975,4.070055827649571,0.2872477173805237,"Luis Peralta",24203,678821
2021,"Zach Pop","MIA",1,0,0,50,0,54.2,8.396342439923918,3.951219971728903,0.4939024964661129,0.31875,0.69682152,0.575949367,0.076923076,94.96323029891305,4.115854137217608,,3.7736927292589573,4.31899991957482,0.2870990037918091,"Zach Pop",20185,647315
2018,"Yefry Ramírez","BAL",1,8,0,17,12,65.1,8.540815994075231,4.959183480430779,1.5153060634649602,0.292817679558011,0.6772009,0.340425531,0.129411764,92.75608575243231,5.923469157181208,,5.287982513367363,5.247991953803043,0.28679437190294266,"Yefry Ramirez",15655,606162
2024,"Colten Brewer","CHC",0,0,1,16,0,20.2,9.580646340234368,3.9193553210049688,0.4354839245561076,0.3709677419354839,0.55214724,0.44262295,0.041666666,,5.661291019229399,,3.118092675561339,4.244941285966936,0.286350816488266,"Colten Brewer",12997,605155
2024,"Caleb Ferguson","- - -",1,4,1,62,0,54.1,11.098162885703749,4.14110555436707,0.9938653330480969,0.3401360544217687,0.66579634,0.467105263,0.133333333,93.91943971256266,4.638038220891119,,3.7370320991137027,3.553726122117466,0.28629071824252605,"Caleb Ferguson",19349,657571
2023,"Andre Jackson","- - -",1,3,2,19,7,61.1,8.364130868296565,3.2282610368863933,1.6141305184431967,0.24848484848484848,0.69306931,0.363636363,0.157142857,94.8416260860426,4.989130693369881,,4.9017795752825535,4.457235358380494,0.2855962701141834,"Andre Jackson",21298,656578
